Time [s],Current [A],Terminal voltage [V],Cycle,Step
1137.0,-2.5,4.116923483994771,1.0,2.0
1138.0,-2.5,4.117186304751822,1.0,2.0
1139.0,-2.5,4.117452733393656,1.0,2.0
1140.0,-2.5,4.117723048647415,1.0,2.0
1141.0,-2.5,4.117997449976209,1.0,2.0
1142.0,-2.5,4.118276067261086,1.0,2.0
1143.0,-2.5,4.118559027442687,1.0,2.0
1144.0,-2.5,4.118846454892512,1.0,2.0
1145.0,-2.5,4.119138434977853,1.0,2.0
1146.0,-2.5,4.119435211584634,1.0,2.0
1147.0,-2.5,4.1197368141989426,1.0,2.0
1148.0,-2.5,4.120043272604645,1.0,2.0
1149.0,-2.5,4.120354607129009,1.0,2.0
1150.0,-2.5,4.120670808247033,1.0,2.0
1151.0,-2.5,4.120991834230043,1.0,2.0
1152.0,-2.5,4.121317949818342,1.0,2.0
1153.0,-2.5,4.1216494070134075,1.0,2.0
1154.0,-2.5,4.121985930927271,1.0,2.0
1155.0,-2.5,4.122327484251333,1.0,2.0
1156.0,-2.5,4.122674005538976,1.0,2.0
1157.0,-2.5,4.123025407361925,1.0,2.0
1158.0,-2.5,4.123381649938508,1.0,2.0
1159.0,-2.5,4.1237434461927736,1.0,2.0
1160.0,-2.5,4.124110291142608,1.0,2.0
1161.0,-2.5,4.124482143996708,1.0,2.0
1162.0,-2.5,4.124858951949952,1.0,2.0
1163.0,-2.5,4.125240649374779,1.0,2.0
1164.0,-2.5,4.125627156974626,1.0,2.0
1165.0,-2.5,4.126018765297173,1.0,2.0
1166.0,-2.5,4.126415420508046,1.0,2.0
1167.0,-2.5,4.1268169804047625,1.0,2.0
1168.0,-2.5,4.1272234104186545,1.0,2.0
1169.0,-2.5,4.127634671758837,1.0,2.0
1170.0,-2.5,4.128050721125763,1.0,2.0
1171.0,-2.5,4.128471557190049,1.0,2.0
1172.0,-2.5,4.128897234233817,1.0,2.0
1173.0,-2.5,4.129327650792582,1.0,2.0
1174.0,-2.5,4.1297627716613174,1.0,2.0
1175.0,-2.5,4.130202559226611,1.0,2.0
1176.0,-2.5,4.13064697326481,1.0,2.0
1177.0,-2.5,4.131095970727928,1.0,2.0
1178.0,-2.5,4.131549539618323,1.0,2.0
1179.0,-2.5,4.132007619400688,1.0,2.0
1180.0,-2.5,4.132470161637274,1.0,2.0
1181.0,-2.5,4.132937116253136,1.0,2.0
1182.0,-2.5,4.133408429926535,1.0,2.0
1183.0,-2.5,4.133884045858476,1.0,2.0
1184.0,-2.5,4.13436399518869,1.0,2.0
1185.0,-2.5,4.134848256511372,1.0,2.0
1186.0,-2.5,4.135336720628326,1.0,2.0
1187.0,-2.5,4.135829329839066,1.0,2.0
1188.0,-2.5,4.136326022479192,1.0,2.0
1189.0,-2.5,4.136826732668227,1.0,2.0
1190.0,-2.5,4.137331390055763,1.0,2.0
1191.0,-2.5,4.137839919566874,1.0,2.0
1192.0,-2.5,4.138352241147238,1.0,2.0
1193.0,-2.5,4.138868269508739,1.0,2.0
1194.0,-2.5,4.139388090405576,1.0,2.0
1195.0,-2.5,4.139911945468805,1.0,2.0
1196.0,-2.5,4.140439469506935,1.0,2.0
1197.0,-2.5,4.140970596830726,1.0,2.0
1198.0,-2.5,4.141505258693858,1.0,2.0
1199.0,-2.5,4.142043383132191,1.0,2.0
1200.0,-2.5,4.142584894803722,1.0,2.0
1201.0,-2.5,4.143129714829247,1.0,2.0
1202.0,-2.5,4.143677760634381,1.0,2.0
1203.0,-2.5,4.1442289457928165,1.0,2.0
1204.0,-2.5,4.14478322862258,1.0,2.0
1205.0,-2.5,4.145341122756782,1.0,2.0
1206.0,-2.5,4.145902133383769,1.0,2.0
1207.0,-2.5,4.146466201686998,1.0,2.0
1208.0,-2.5,4.147033267834858,1.0,2.0
1209.0,-2.5,4.1476032709162425,1.0,2.0
1210.0,-2.5,4.148176148876015,1.0,2.0
1211.0,-2.5,4.148751838450418,1.0,2.0
1212.0,-2.5,4.149330275102583,1.0,2.0
1213.0,-2.5,4.149911392958335,1.0,2.0
1214.0,-2.5,4.150495124742351,1.0,2.0
1215.0,-2.5,4.151081702911843,1.0,2.0
1216.0,-2.5,4.151670935118932,1.0,2.0
1217.0,-2.5,4.152262725946282,1.0,2.0
1218.0,-2.5,4.152857026354436,1.0,2.0
1219.0,-2.5,4.153453787405518,1.0,2.0
1220.0,-2.5,4.154052960236228,1.0,2.0
1221.0,-2.5,4.154654496030229,1.0,2.0
1222.0,-2.5,4.155258345990371,1.0,2.0
1223.0,-2.5,4.155864461310419,1.0,2.0
1224.0,-2.5,4.156472793146713,1.0,2.0
1225.0,-2.5,4.157083337101548,1.0,2.0
1226.0,-2.5,4.157696051150865,1.0,2.0
1227.0,-2.5,4.1583108666402815,1.0,2.0
1228.0,-2.5,4.158927739327761,1.0,2.0
1229.0,-2.5,4.159546625154724,1.0,2.0
1230.0,-2.5,4.160167480223082,1.0,2.0
1231.0,-2.5,4.160790260771999,1.0,2.0
1232.0,-2.5,4.161414923154602,1.0,2.0
1233.0,-2.5,4.162041423814567,1.0,2.0
1234.0,-2.5,4.16266971926274,1.0,2.0
1235.0,-2.5,4.163299771039238,1.0,2.0
1236.0,-2.5,4.1639315429873,1.0,2.0
1237.0,-2.5,4.164564985346292,1.0,2.0
1238.0,-2.5,4.165200055599982,1.0,2.0
1239.0,-2.5,4.165836711249497,1.0,2.0
1240.0,-2.5,4.1664749097914004,1.0,2.0
1241.0,-2.5,4.1671146086956625,1.0,2.0
1242.0,-2.5,4.167755765383997,1.0,2.0
1243.0,-2.5,4.168398337208374,1.0,2.0
1244.0,-2.5,4.1690422814296175,1.0,2.0
1245.0,-2.5,4.169687567259625,1.0,2.0
1246.0,-2.5,4.170334241751983,1.0,2.0
1247.0,-2.5,4.170982193315098,1.0,2.0
1248.0,-2.5,4.171631382319352,1.0,2.0
1249.0,-2.5,4.172281769042215,1.0,2.0
1250.0,-2.5,4.172933313647918,1.0,2.0
1251.0,-2.5,4.173585976167334,1.0,2.0
1252.0,-2.5,4.174239716478154,1.0,2.0
1253.0,-2.5,4.1748944942855015,1.0,2.0
1254.0,-2.5,4.175550269102773,1.0,2.0
1255.0,-2.5,4.1762070002328775,1.0,2.0
1256.0,-2.5,4.176864646749841,1.0,2.0
1257.0,-2.5,4.177523167480745,1.0,2.0
1258.0,-2.5,4.178182520988054,1.0,2.0
1259.0,-2.5,4.178842665552368,1.0,2.0
1260.0,-2.5,4.179503559155461,1.0,2.0
1260.000000001,0.0,4.160964013318741,1.0,3.0
1261.0,0.0,4.158572141824962,1.0,3.0
1262.0,0.0,4.156376079810138,1.0,3.0
1263.0,0.0,4.154355287883229,1.0,3.0
1264.0,0.0,4.152491375699777,1.0,3.0
1265.0,0.0,4.15076812516371,1.0,3.0
1266.0,0.0,4.149171470426165,1.0,3.0
1267.0,0.0,4.147689317719975,1.0,3.0
1268.0,0.0,4.146309632986848,1.0,3.0
1269.0,0.0,4.145023571363815,1.0,3.0
1270.0,0.0,4.143820927136515,1.0,3.0
1271.0,0.0,4.142695079880294,1.0,3.0
1272.0,0.0,4.1416381894283445,1.0,3.0
1273.0,0.0,4.14064487102113,1.0,3.0
1274.0,0.0,4.13970920934347,1.0,3.0
1275.0,0.0,4.138826626364079,1.0,3.0
1276.0,0.0,4.137992857750286,1.0,3.0
1277.0,0.0,4.137204112149755,1.0,3.0
1278.0,0.0,4.136456270215449,1.0,3.0
1279.0,0.0,4.135746551393303,1.0,3.0
1280.0,0.0,4.135072086036729,1.0,3.0
1281.0,0.0,4.134429879915956,1.0,3.0
1282.0,0.0,4.133817769759332,1.0,3.0
1283.0,0.0,4.133233704495695,1.0,3.0
1284.0,0.0,4.132675743275834,1.0,3.0
1285.0,0.0,4.132141856675212,1.0,3.0
1286.0,0.0,4.13163047997326,1.0,3.0
1287.0,0.0,4.13114039589672,1.0,3.0
1288.0,0.0,4.130670508342971,1.0,3.0
1289.0,0.0,4.130219777592415,1.0,3.0
1290.0,0.0,4.129785742285175,1.0,3.0
1291.0,0.0,4.129368320529917,1.0,3.0
1292.0,0.0,4.1289667590876435,1.0,3.0
1293.0,0.0,4.128580441095567,1.0,3.0
1294.0,0.0,4.128208154421832,1.0,3.0
1295.0,0.0,4.127848527451031,1.0,3.0
1296.0,0.0,4.127501498535111,1.0,3.0
1297.0,0.0,4.127166525127259,1.0,3.0
1298.0,0.0,4.12684313956645,1.0,3.0
1299.0,0.0,4.126530143174026,1.0,3.0
1300.0,0.0,4.1262271792578895,1.0,3.0
1301.0,0.0,4.125933882682511,1.0,3.0
1302.0,0.0,4.125649818819935,1.0,3.0
1303.0,0.0,4.125374543972036,1.0,3.0
1304.0,0.0,4.125107415795206,1.0,3.0
1305.0,0.0,4.124848189574386,1.0,3.0
1306.0,0.0,4.124596511743216,1.0,3.0
1307.0,0.0,4.124352057786894,1.0,3.0
1308.0,0.0,4.124114469897172,1.0,3.0
1309.0,0.0,4.123883423770482,1.0,3.0
1310.0,0.0,4.123658683075876,1.0,3.0
1311.0,0.0,4.123440001395834,1.0,3.0
1312.0,0.0,4.123227154652392,1.0,3.0
1313.0,0.0,4.123019671431074,1.0,3.0
1314.0,0.0,4.122817455156986,1.0,3.0
1315.0,0.0,4.122620334724273,1.0,3.0
1316.0,0.0,4.122428142796556,1.0,3.0
1317.0,0.0,4.12224073234334,1.0,3.0
1318.0,0.0,4.122057976175602,1.0,3.0
1319.0,0.0,4.121879766506314,1.0,3.0
1320.0,0.0,4.121706014534377,1.0,3.0
1321.0,0.0,4.121535798038875,1.0,3.0
1322.0,0.0,4.121369506151888,1.0,3.0
1323.0,0.0,4.121207051728784,1.0,3.0
1324.0,0.0,4.12104834283579,1.0,3.0
1325.0,0.0,4.120893300672793,1.0,3.0
1326.0,0.0,4.120741859315891,1.0,3.0
1327.0,0.0,4.120593965473212,1.0,3.0
1328.0,0.0,4.12044955868774,1.0,3.0
1329.0,0.0,4.12030772622053,1.0,3.0
1330.0,0.0,4.120168950001753,1.0,3.0
1331.0,0.0,4.120033151243904,1.0,3.0
1332.0,0.0,4.119900257880457,1.0,3.0
1333.0,0.0,4.119770204439625,1.0,3.0
1334.0,0.0,4.119642931924266,1.0,3.0
1335.0,0.0,4.119518387696884,1.0,3.0
1336.0,0.0,4.119396494292352,1.0,3.0
1337.0,0.0,4.119276777146785,1.0,3.0
1338.0,0.0,4.1191594517585095,1.0,3.0
1339.0,0.0,4.119044450606128,1.0,3.0
1340.0,0.0,4.118931709417646,1.0,3.0
1341.0,0.0,4.11882116710964,1.0,3.0
1342.0,0.0,4.118712765728629,1.0,3.0
1343.0,0.0,4.1186064503949895,1.0,3.0
1344.0,0.0,4.118502156713998,1.0,3.0
1345.0,0.0,4.118399739448249,1.0,3.0
1346.0,0.0,4.118299209261662,1.0,3.0
1347.0,0.0,4.118200513557185,1.0,3.0
1348.0,0.0,4.1181036019272454,1.0,3.0
1349.0,0.0,4.118008426115434,1.0,3.0
1350.0,0.0,4.117914939979552,1.0,3.0
1351.0,0.0,4.117823099456101,1.0,3.0
1352.0,0.0,4.117732860639865,1.0,3.0
1353.0,0.0,4.1176441741203815,1.0,3.0
1354.0,0.0,4.117557007544608,1.0,3.0
1355.0,0.0,4.117471323815646,1.0,3.0
1356.0,0.0,4.117387087687448,1.0,3.0
1357.0,0.0,4.11730426573703,1.0,3.0
1358.0,0.0,4.117222826337418,1.0,3.0
1359.0,0.0,4.117142739631756,1.0,3.0
1360.0,0.0,4.117063958651974,1.0,3.0
1361.0,0.0,4.116986396092423,1.0,3.0
1362.0,0.0,4.116910074054813,1.0,3.0
1363.0,0.0,4.116834966029668,1.0,3.0
1364.0,0.0,4.116761047174298,1.0,3.0
1365.0,0.0,4.116688294290901,1.0,3.0
1366.0,0.0,4.11661668580559,1.0,3.0
1367.0,0.0,4.116546201748191,1.0,3.0
1368.0,0.0,4.1164768237325,1.0,3.0
1369.0,0.0,4.116408534937501,1.0,3.0
1370.0,0.0,4.116341320089215,1.0,3.0
1371.0,0.0,4.1162751654430405,1.0,3.0
1372.0,0.0,4.116210058766934,1.0,3.0
1373.0,0.0,4.1161459643077425,1.0,3.0
1374.0,0.0,4.11608277734336,1.0,3.0
1375.0,0.0,4.116020544200532,1.0,3.0
1376.0,0.0,4.115959245171489,1.0,3.0
1377.0,0.0,4.115898860961665,1.0,3.0
1378.0,0.0,4.11583937268339,1.0,3.0
1379.0,0.0,4.115780761849897,1.0,3.0
1380.0,0.0,4.115723010369455,1.0,3.0
