Ewe/V	time/s	Ece/V	I/mA	Efficiency/%	Ewe-Ece/V	Capacity/mA.h	time/h	arealCapacity	Ewe/VReal	Ece/VReal
3,6246731	409551,3912	-0,15980832	-0,092104472	0	3,7844815	1,77753443	113,7642753	1,887611917	3,9346731	0,15019168
3,6244822	409583,3914	-0,15990381	-0,092108928	0	3,7843859	1,778353187	113,7731643	1,888481377	3,9344822	0,15009619
3,6245394	409615,3915	-0,15980832	-0,092110209	0	3,7843478	1,779171945	113,7820532	1,889350838	3,9345394	0,15019168
3,6243675	409647,3917	-0,15984651	-0,092105746	0	3,784214	1,779990704	113,7909421	1,890220301	3,9343675	0,15015349
3,624253	409679,3919	-0,16005659	-0,092110209	0	3,7843096	1,780809464	113,7998311	1,891089764	3,934253	0,14994341
3,6239283	409711,3921	-0,15967464	-0,092110209	0	3,783603	1,78162822	113,80872	1,891959223	3,9339283	0,15032536
3,6238327	409743,3922	-0,15984651	-0,092108302	0	3,7836792	1,782446978	113,817609	1,892828684	3,9338327	0,15015349
3,6237946	409775,3924	-0,15978922	-0,092106387	0	3,7835839	1,783265737	113,8264979	1,893698147	3,9337946	0,15021078
3,6236036	409807,3926	-0,15975103	-0,092108928	0	3,7833545	1,784084498	113,8353868	1,894567612	3,9336036	0,15024897
3,6234698	409839,3928	-0,15980832	-0,092113383	0	3,7832782	1,784903258	113,8442758	1,895437075	3,9334698	0,15019168
3,6232979	409871,393	-0,15986562	-0,092109561	0	3,7831635	1,785722018	113,8531647	1,896306538	3,9332979	0,15013438
3,6231835	409903,3931	-0,15980832	-0,092110842	0	3,7829919	1,786540777	113,8620536	1,897176001	3,9331835	0,15019168
3,6230688	409935,3933	-0,15986562	-0,092100017	0	3,7829344	1,787359538	113,8709426	1,898045465	3,9330688	0,15013438
3,6227634	409967,3935	-0,15986562	-0,092114665	0	3,782629	1,7881783	113,8798315	1,89891493	3,9327634	0,15013438
3,6225915	409999,3937	-0,15978922	-0,092109561	0	3,7823808	1,788997062	113,8887205	1,899784396	3,9325915	0,15021078
3,6224959	410031,3938	-0,15980832	-0,092112757	0	3,7823043	1,789815827	113,8976094	1,900653865	3,9324959	0,15019168
3,622324	410063,394	-0,15973192	-0,092111476	0	3,7820559	1,790634591	113,9064983	1,901523333	3,932324	0,15026808
3,6220758	410095,3942	-0,15971284	-0,092113383	0	3,7817886	1,791453357	113,9153873	1,902392802	3,9320758	0,15028716
3,622133	410127,3944	-0,15982741	-0,092108302	0	3,7819605	1,79227212	113,9242762	1,903262269	3,932133	0,15017259
3,6219039	410159,3945	-0,15977013	-0,092113383	0	3,7816739	1,793090883	113,9331651	1,904131735	3,9319039	0,15022987
3,6218276	410191,3947	-0,15977013	-0,092117213	0	3,7815976	1,793909648	113,9420541	1,905001204	3,9318276	0,15022987
3,6216748	410223,3949	-0,15977013	-0,092110842	0	3,781445	1,794728409	113,950943	1,905870668	3,9316748	0,15022987
3,6213119	410255,3951	-0,15971284	-0,092112757	0	3,7810247	1,795547168	113,959832	1,906740131	3,9313119	0,15028716
3,6212354	410287,3952	-0,15973192	-0,092107654	0	3,7809672	1,79636593	113,9687209	1,907609596	3,9312354	0,15026808
3,6209109	410319,3954	-0,1599611	-0,092112757	0	3,7808719	1,797184698	113,9776098	1,908479068	3,9309109	0,1500389
3,6208918	410351,3956	-0,15990381	-0,092102565	0	3,7807956	1,798003466	113,9864988	1,90934854	3,9308918	0,15009619
3,6206815	410383,3958	-0,15988471	-0,092116579	0	3,7805662	1,79882223	113,9953877	1,910218008	3,9306815	0,15011529
3,6205289	410415,3959	-0,15973192	-0,092112117	0	3,7802608	1,799640992	114,0042767	1,911087473	3,9305289	0,15026808
3,6205099	410447,3961	-0,15984651	-0,092105106	0	3,7803564	1,800459751	114,0131656	1,911956936	3,9305099	0,15015349
3,6203761	410479,3963	-0,15961735	-0,092102565	0	3,7799935	1,801278514	114,0220545	1,912826402	3,9303761	0,15038265
3,6203189	410511,3965	-0,15978922	-0,092115939	0	3,7801082	1,802097279	114,0309435	1,913695871	3,9303189	0,15021078
3,6199751	410543,3966	-0,15967464	-0,092111476	0	3,7796497	1,80291604	114,0398324	1,914565336	3,9299751	0,15032536
3,6198413	410575,3968	-0,15978922	-0,092110209	0	3,7796307	1,803734803	114,0487213	1,915434802	3,9298413	0,15021078
3,6196694	410607,397	-0,15971284	-0,092110209	0	3,7793822	1,804553566	114,0576103	1,916304269	3,9296694	0,15028716
3,6195741	410639,3972	-0,15975103	-0,092111476	0	3,779325	1,805372329	114,0664992	1,917173735	3,9295741	0,15024897
3,6193256	410671,3974	-0,15971284	-0,092108928	0	3,7790384	1,806191093	114,0753882	1,918043203	3,9293256	0,15028716
3,6192303	410703,3975	-0,15971284	-0,092110842	0	3,7789431	1,807009859	114,0842771	1,918912672	3,9292303	0,15028716
3,6190393	410735,3977	-0,15959825	-0,092107654	0	3,7786376	1,807828623	114,093166	1,91978214	3,9290393	0,15040175
3,6188483	410767,3979	-0,15967464	-0,092114031	0	3,778523	1,808647387	114,102055	1,920651608	3,9288483	0,15032536
3,6187336	410799,3981	-0,15977013	-0,092108302	0	3,7785039	1,809466149	114,1109439	1,921521073	3,9287336	0,15022987
3,6185808	410831,3982	-0,15952186	-0,092112757	0	3,7781026	1,810284911	114,1198328	1,922390539	3,9285808	0,15047814
3,6184855	410863,3984	-0,15969373	-0,092107654	0	3,7781792	1,811103676	114,1287218	1,923260008	3,9284855	0,15030627
3,6183898	410895,3986	-0,15963644	-0,092108302	0	3,7780263	1,811922443	114,1376107	1,924129478	3,9283898	0,15036356
3,6180844	410927,3988	-0,15971284	-0,092111476	0	3,7777972	1,812741207	114,1464997	1,924998946	3,9280844	0,15028716
3,6178551	410959,3989	-0,15977013	-0,092105746	0	3,7776251	1,81355997	114,1553886	1,925868412	3,9278551	0,15022987
3,6178551	410991,3991	-0,15963644	-0,092110842	0	3,7774916	1,814378732	114,1642775	1,926737878	3,9278551	0,15036356
3,6175306	411023,3993	-0,15975103	-0,092108302	0	3,7772815	1,815197497	114,1731665	1,927607347	3,9275306	0,15024897
3,6173968	411055,3995	-0,15975103	-0,092110209	0	3,7771478	1,816016263	114,1820554	1,928476817	3,9273968	0,15024897
3,6173012	411087,3996	-0,15978922	-0,092115298	0	3,7770905	1,816835029	114,1909443	1,929346287	3,9273012	0,15021078
3,6170721	411119,3998	-0,15973192	-0,092110842	0	3,776804	1,817653797	114,1998333	1,930215759	3,9270721	0,15026808
3,6169193	411151,4	-0,15965554	-0,092108302	0	3,7765749	1,818472566	114,2087222	1,931085231	3,9269193	0,15034446
3,6167858	411183,4002	-0,15971284	-0,092114031	0	3,7764986	1,819291332	114,2176112	1,931954702	3,9267858	0,15028716
3,6166711	411215,4003	-0,15965554	-0,092108302	0	3,7763267	1,8201101	114,2265001	1,932824173	3,9266711	0,15034446
3,6165183	411247,4005	-0,15971284	-0,092109561	0	3,7762311	1,820928868	114,235389	1,933693645	3,9265183	0,15028716
3,6163082	411279,4007	-0,15963644	-0,092118487	0	3,7759447	1,821747634	114,244278	1,934563115	3,9263082	0,15036356
3,6160409	411311,4009	-0,15950276	-0,092114031	0	3,7755437	1,822566402	114,2531669	1,935432587	3,9260409	0,15049724
3,6160409	411343,4011	-0,15969373	-0,092108302	0	3,7757347	1,823385169	114,2620558	1,936302058	3,9260409	0,15030627
3,6158116	411375,4012	-0,15956005	-0,092110209	0	3,7753716	1,824203937	114,2709448	1,937171529	3,9258116	0,15043995
3,6157353	411407,4014	-0,15961735	-0,092110209	0	3,7753527	1,825022708	114,2798337	1,938041004	3,9257353	0,15038265
3,6155252	411439,4016	-0,15963644	-0,092109561	0	3,7751617	1,825841478	114,2887227	1,938910479	3,9255252	0,15036356
3,6153724	411471,4018	-0,15956005	-0,092113383	0	3,7749324	1,826660245	114,2976116	1,939779949	3,9253724	0,15043995
3,6153343	411503,4019	-0,15948367	-0,092111476	0	3,7748179	1,827479011	114,3065005	1,940649419	3,9253343	0,15051633
3,6149142	411535,4021	-0,15975103	-0,092112757	0	3,7746651	1,828297779	114,3153895	1,941518891	3,9249142	0,15024897
3,6148186	411567,4023	-0,15957916	-0,092111476	0	3,7743979	1,829116546	114,3242784	1,942388362	3,9248186	0,15042084
3,6146848	411599,4025	-0,15975103	-0,092108928	0	3,7744358	1,829935313	114,3331674	1,943257833	3,9246848	0,15024897
3,6144748	411631,4026	-0,15959825	-0,092114031	0	3,7740731	1,830754076	114,3420563	1,944127299	3,9244748	0,15040175
3,6144938	411663,4028	-0,15961735	-0,092107654	0	3,7741113	1,831572839	114,3509452	1,944996766	3,9244938	0,15038265
3,6142266	411695,403	-0,15954095	-0,092115298	0	3,7737675	1,832391602	114,3598342	1,945866233	3,9242266	0,15045905
3,6141503	411727,4032	-0,15967464	-0,092109561	0	3,7738249	1,833210367	114,3687231	1,946735701	3,9241503	0,15032536
3,6138637	411759,4033	-0,15957916	-0,092110209	0	3,7734427	1,83402913	114,377612	1,947605167	3,9238637	0,15042084
3,6136727	411791,4035	-0,15965554	-0,092107654	0	3,7733283	1,834847892	114,386501	1,948474633	3,9236727	0,15034446
3,6134818	411823,4037	-0,15971284	-0,092112117	0	3,7731946	1,835666653	114,3953899	1,949344097	3,9234818	0,15028716
3,6134818	411855,4039	-0,15971284	-0,092106387	0	3,7731946	1,836485416	114,4042789	1,950213564	3,9234818	0,15028716
3,6132717	411887,404	-0,15967464	-0,092111476	0	3,7729464	1,837304181	114,4131678	1,951083033	3,9232717	0,15032536
3,6130998	411919,4042	-0,15956005	-0,092113383	0	3,7726598	1,838122946	114,4220567	1,951952502	3,9230998	0,15043995
3,6131761	411951,4044	-0,15944546	-0,092105106	0	3,7726216	1,838941714	114,4309457	1,952821974	3,9231761	0,15055454
3,6126988	411983,4046	-0,15956005	-0,092099376	0	3,7722588	1,839760484	114,4398346	1,953691447	3,9226988	0,15043995
3,6126797	412015,4048	-0,15956005	-0,092111476	0	3,7722397	1,840579249	114,4487235	1,954560917	3,9226797	0,15043995
3,6125269	412047,4049	-0,15950276	-0,092113383	0	3,7720296	1,841398015	114,4576125	1,955430386	3,9225269	0,15049724
3,6124504	412079,4051	-0,15963644	-0,092110842	0	3,7720869	1,842216782	114,4665014	1,956299857	3,9224504	0,15036356
3,6121259	412111,4053	-0,15967464	-0,092104472	0	3,7718005	1,843035549	114,4753904	1,957169328	3,9221259	0,15032536
3,6119158	412143,4055	-0,15967464	-0,092108302	0	3,7715905	1,843854316	114,4842793	1,958038799	3,9219158	0,15032536
3,6118393	412175,4056	-0,15948367	-0,092110842	0	3,771323	1,844673082	114,4931682	1,958908269	3,9218393	0,15051633
3,611553	412207,4058	-0,15954095	-0,092114665	0	3,7710938	1,845491849	114,5020572	1,959777739	3,921553	0,15045905
3,6115911	412239,406	-0,15956005	-0,092108928	0	3,7711511	1,846310615	114,5109461	1,960647209	3,9215911	0,15043995
3,6113811	412271,4062	-0,15948367	-0,092103198	0	3,7708647	1,847129381	114,519835	1,961516679	3,9213811	0,15051633
3,6112282	412303,4063	-0,15967464	-0,092110209	0	3,7709029	1,847948149	114,528724	1,962386151	3,9212282	0,15032536
3,6109035	412335,4065	-0,15956005	-0,092109561	0	3,7704635	1,848766916	114,5376129	1,963255621	3,9209035	0,15043995
3,6107891	412367,4067	-0,15933089	-0,092106387	0	3,7701199	1,84958568	114,5465019	1,96412509	3,9207891	0,15066911
3,6107125	412399,4069	-0,15946457	-0,092118487	0	3,7701771	1,850404448	114,5553908	1,964994561	3,9207125	0,15053543
3,6103306	412431,407	-0,15952186	-0,092106387	0	3,7698524	1,851223214	114,5642797	1,965864031	3,9203306	0,15047814
3,6105597	412463,4072	-0,15933089	-0,09210702	0	3,7698905	1,852041979	114,5731687	1,9667335	3,9205597	0,15066911
3,6102924	412495,4074	-0,15948367	-0,092111476	0	3,7697761	1,852860742	114,5820576	1,967602966	3,9202924	0,15051633
3,6100059	412527,4076	-0,15959825	-0,092112117	0	3,7696042	1,853679503	114,5909465	1,968472431	3,9200059	0,15040175
3,6099105	412559,4077	-0,15946457	-0,092110209	0	3,7693751	1,854498265	114,5998355	1,969341897	3,9199105	0,15053543
3,6097195	412591,4079	-0,15929268	-0,092111476	0	3,7690122	1,85531703	114,6087244	1,970211365	3,9197195	0,15070732
3,6096239	412623,4081	-0,15944546	-0,09210702	0	3,7690694	1,856135796	114,6176134	1,971080835	3,9196239	0,15055454
3,6093376	412655,4083	-0,15944546	-0,092115298	0	3,7687831	1,856954563	114,6265023	1,971950305	3,9193376	0,15055454
3,6092229	412687,4085	-0,15954095	-0,092111476	0	3,7687638	1,857773327	114,6353912	1,972819773	3,9192229	0,15045905
3,6091847	412719,4086	-0,15956005	-0,092105746	0	3,7687447	1,858592091	114,6442802	1,973689241	3,9191847	0,15043995
3,6088791	412751,4088	-0,15934998	-0,092110842	0	3,768229	1,859410858	114,6531691	1,974558712	3,9188791	0,15065002
3,6087072	412783,409	-0,15954095	-0,092115939	0	3,7682481	1,860229625	114,6620581	1,975428182	3,9187072	0,15045905
3,6086881	412815,4092	-0,15944546	-0,092108302	0	3,7681336	1,861048392	114,670947	1,976297653	3,9186881	0,15055454
3,6084399	412847,4093	-0,15950276	-0,092110842	0	3,7679427	1,861867157	114,6798359	1,977167122	3,9184399	0,15049724
3,608268	412879,4095	-0,15944546	-0,092110209	0	3,7677135	1,862685919	114,6887249	1,978036588	3,918268	0,15055454
3,6080389	412911,4097	-0,15940727	-0,09210702	0	3,7674463	1,86350468	114,6976138	1,978906052	3,9180389	0,15059273
3,6079624	412943,4099	-0,15936908	-0,092117213	0	3,7673314	1,864323442	114,7065027	1,979775517	3,9179624	0,15063092
3,6078861	412975,41	-0,15944546	-0,09210702	0	3,7673316	1,865142208	114,7153917	1,980644987	3,9178861	0,15055454
3,607676	413007,4102	-0,15942638	-0,092109561	0	3,7671025	1,865960972	114,7242806	1,981514455	3,917676	0,15057362
3,6075423	413039,4104	-0,15954095	-0,09210702	0	3,7670832	1,86677974	114,7331696	1,982383927	3,9175423	0,15045905
3,6071222	413071,4106	-0,15933089	-0,092122309	0	3,766453	1,867598512	114,7420585	1,983253403	3,9171222	0,15066911
3,6071031	413103,4107	-0,15956005	-0,092113383	0	3,7666631	1,868417279	114,7509474	1,984122874	3,9171031	0,15043995
3,6070075	413135,4109	-0,15938817	-0,092106387	0	3,7663956	1,869236042	114,7598364	1,98499234	3,9170075	0,15061183
3,6067593	413167,4111	-0,15944546	-0,092110842	0	3,7662048	1,870054808	114,7687253	1,98586181	3,9167593	0,15055454
3,6066639	413199,4113	-0,15957916	-0,092109561	0	3,766243	1,870873576	114,7776142	1,986731282	3,9166639	0,15042084
3,6064346	413231,4114	-0,15944546	-0,092112117	0	3,7658801	1,871692344	114,7865032	1,987600754	3,9164346	0,15055454
3,6062055	413263,4116	-0,15931179	-0,092109561	0	3,7655172	1,872511112	114,7953921	1,988470225	3,9162055	0,15068821
3,6061101	413295,4118	-0,15940727	-0,092105746	0	3,7655175	1,873329876	114,8042811	1,989339694	3,9161101	0,15059273
3,6060145	413327,412	-0,15969373	-0,092105746	0	3,7657082	1,874148639	114,81317	1,99020916	3,9160145	0,15030627
3,6059191	413359,4122	-0,15946457	-0,092107654	0	3,7653837	1,874967401	114,8220589	1,991078626	3,9159191	0,15053543
3,6056707	413391,4123	-0,15940727	-0,092115298	0	3,7650781	1,875786165	114,8309479	1,991948093	3,9156707	0,15059273
3,6054606	413423,4125	-0,15944546	-0,092113383	0	3,7649062	1,876604928	114,8398368	1,99281756	3,9154606	0,15055454
3,6054416	413455,4127	-0,15948367	-0,092107654	0	3,7649252	1,877423693	114,8487257	1,993687028	3,9154416	0,15051633
3,6052125	413487,4129	-0,15940727	-0,092105746	0	3,7646198	1,878242457	114,8576147	1,994556496	3,9152125	0,15059273
3,6050215	413519,413	-0,15927359	-0,092106387	0	3,7642951	1,879061219	114,8665036	1,995425961	3,9150215	0,15072641
3,6048114	413551,4132	-0,15929268	-0,092106387	0	3,7641041	1,879879984	114,8753926	1,99629543	3,9148114	0,15070732
3,6046968	413583,4134	-0,15940727	-0,092112757	0	3,7641041	1,880698749	114,8842815	1,9971649	3,9146968	0,15059273
3,6046014	413615,4136	-0,15933089	-0,092108928	0	3,7639322	1,881517515	114,8931704	1,998034369	3,9146014	0,15066911
3,604353	413647,4137	-0,15950276	-0,092113383	0	3,7638557	1,882336282	114,9020594	1,99890384	3,914353	0,15049724
3,6042192	413679,4139	-0,15929268	-0,092117853	0	3,7635119	1,883155049	114,9109483	1,999773311	3,9142192	0,15070732
3,6040092	413711,4141	-0,15933089	-0,092110842	0	3,76334	1,883973816	114,9198372	2,000642781	3,9140092	0,15066911
3,6039138	413743,4143	-0,15933089	-0,092109561	0	3,7632446	1,884792582	114,9287262	2,001512252	3,9139138	0,15066911
3,6037037	413775,4144	-0,15933089	-0,092107654	0	3,7630346	1,885611347	114,9376151	2,00238172	3,9137037	0,15066911
3,60357	413807,4146	-0,15927359	-0,092105106	0	3,7628436	1,886430106	114,9465041	2,003251183	3,91357	0,15072641
3,6033409	413839,4148	-0,15927359	-0,092107654	0	3,7626145	1,887248865	114,955393	2,004120645	3,9133409	0,15072641
3,6032071	413871,415	-0,15938817	-0,092110209	0	3,7625952	1,888067623	114,9642819	2,004990106	3,9132071	0,15061183
3,6031308	413903,4151	-0,15929268	-0,092110842	0	3,7624235	1,888886387	114,9731709	2,005859573	3,9131308	0,15070732
3,6028252	413935,4153	-0,15938817	-0,092112117	0	3,7622132	1,889705152	114,9820598	2,006729042	3,9128252	0,15061183
3,6026533	413967,4155	-0,15929268	-0,092117213	0	3,761946	1,890523919	114,9909487	2,007598513	3,9126533	0,15070732
3,602386	413999,4157	-0,15938817	-0,092109561	0	3,7617741	1,89134269	114,9998377	2,008467989	3,912386	0,15061183
3,6023285	414031,4159	-0,15934998	-0,092112757	0	3,7616785	1,892161461	115,0087266	2,009337463	3,9123285	0,15065002
3,6021185	414063,416	-0,1591972	-0,092113383	0	3,7613156	1,892980227	115,0176156	2,010206933	3,9121185	0,1508028
3,6020041	414095,4162	-0,15938817	-0,092110842	0	3,7613921	1,893798997	115,0265045	2,011076407	3,9120041	0,15061183
3,6018322	414127,4164	-0,15936908	-0,092114031	0	3,7612011	1,894617768	115,0353934	2,011945883	3,9118322	0,15063092
3,6017175	414159,4166	-0,15934998	-0,092108302	0	3,7610674	1,895436538	115,0442824	2,012815357	3,9117175	0,15065002
3,6016221	414191,4167	-0,15933089	-0,092114031	0	3,7609529	1,896255307	115,0531713	2,013684829	3,9116221	0,15066911
3,6013546	414223,4169	-0,15931179	-0,092115939	0	3,7606664	1,897074075	115,0620603	2,014554301	3,9113546	0,15068821
3,6011636	414255,4171	-0,15927359	-0,092107654	0	3,7604373	1,897892843	115,0709492	2,015423773	3,9111636	0,15072641
3,6012018	414287,4173	-0,1592354	-0,092112117	0	3,7604373	1,898711615	115,0798381	2,016293249	3,9112018	0,1507646
3,6008964	414319,4174	-0,1592354	-0,092108928	0	3,7601318	1,899530387	115,0887271	2,017162726	3,9108964	0,1507646
3,6008964	414351,4176	-0,15925449	-0,092114031	0	3,7601509	1,900349159	115,097616	2,018032202	3,9108964	0,15074551
3,600457	414383,4178	-0,15927359	-0,092108928	0	3,7597306	1,901167929	115,1065049	2,018901676	3,910457	0,15072641
3,6003807	414415,418	-0,15931179	-0,092113383	0	3,7596924	1,901986693	115,1153939	2,019771143	3,9103807	0,15068821
3,6002088	414447,4181	-0,1591972	-0,092110842	0	3,7594059	1,902805458	115,1242828	2,020640611	3,9102088	0,1508028
3,6000178	414479,4183	-0,1592354	-0,092110209	0	3,7592533	1,903624229	115,1331718	2,021510087	3,9100178	0,1507646
3,5998459	414511,4185	-0,15929268	-0,092105746	0	3,7591386	1,904442999	115,1420607	2,022379561	3,9098459	0,15070732
3,5997121	414543,4187	-0,1592163	-0,092109561	0	3,7589285	1,905261772	115,1509496	2,023249039	3,9097121	0,1507837
3,5997312	414575,4188	-0,1592354	-0,092110842	0	3,7589667	1,906080546	115,1598386	2,024118516	3,9097312	0,1507646
3,5993876	414607,419	-0,15913992	-0,092112117	0	3,7585275	1,906899319	115,1687275	2,024987994	3,9093876	0,15086008
3,5989673	414639,4192	-0,15940727	-0,092112757	0	3,7583747	1,907718092	115,1776164	2,025857471	3,9089673	0,15059273
3,599082	414671,4194	-0,15908262	-0,092109561	0	3,7581646	1,908536863	115,1865054	2,026726946	3,909082	0,15091738
3,5989292	414703,4196	-0,1591972	-0,092109561	0	3,7581263	1,90935563	115,1953943	2,027596417	3,9089292	0,1508028
3,5987382	414735,4197	-0,15927359	-0,092112117	0	3,7580118	1,910174398	115,2042833	2,028465888	3,9087382	0,15072641
3,5984135	414767,4199	-0,159159	-0,092109561	0	3,7575724	1,910993166	115,2131722	2,029335361	3,9084135	0,150841
3,5984519	414799,4201	-0,15927359	-0,092107654	0	3,7577255	1,911811938	115,2220611	2,030204837	3,9084519	0,15072641
3,5981462	414831,4203	-0,15934998	-0,092111476	0	3,7574961	1,912630707	115,2309501	2,031074309	3,9081462	0,15065002
3,5981081	414863,4204	-0,1592163	-0,092110842	0	3,7573245	1,913449476	115,239839	2,031943783	3,9081081	0,1507837
3,5979934	414895,4206	-0,159159	-0,092112117	0	3,7571523	1,914268245	115,2487279	2,032813255	3,9079934	0,150841
3,5978789	414927,4208	-0,1592163	-0,092108302	0	3,7570953	1,91508701	115,2576169	2,033682724	3,9078789	0,1507837
3,5976305	414959,421	-0,1591972	-0,092108302	0	3,7568276	1,915905778	115,2665058	2,034552197	3,9076305	0,1508028
3,5973632	414991,4211	-0,1592354	-0,092114665	0	3,7565987	1,916724546	115,2753948	2,035421668	3,9073632	0,1507646
3,5973632	415023,4213	-0,1592354	-0,092112117	0	3,7565987	1,917543314	115,2842837	2,03629114	3,9073632	0,1507646
3,5971148	415055,4215	-0,15913992	-0,092112757	0	3,7562547	1,918362085	115,2931726	2,037160615	3,9071148	0,15086008
3,5968857	415087,4217	-0,1591972	-0,092108928	0	3,7560828	1,919180855	115,3020616	2,038030089	3,9068857	0,1508028
3,5967712	415119,4218	-0,15925449	-0,092119761	0	3,7560258	1,919999627	115,3109505	2,038899565	3,9067712	0,15074551
3,5965993	415151,422	-0,15931179	-0,092115939	0	3,7559111	1,920818401	115,3198394	2,039769043	3,9065993	0,15068821
3,5964274	415183,4222	-0,15910171	-0,092110209	0	3,7555292	1,921637173	115,3287284	2,04063852	3,9064274	0,15089829
3,5961218	415215,4224	-0,15927359	-0,092115939	0	3,7553954	1,92245594	115,3376173	2,041507991	3,9061218	0,15072641
3,5960073	415247,4225	-0,15906352	-0,092107654	0	3,7550709	1,923274711	115,3465063	2,042377465	3,9060073	0,15093648
3,5958736	415279,4227	-0,15913992	-0,092110209	0	3,7550135	1,924093483	115,3553952	2,043246941	3,9058736	0,15086008
3,5958545	415311,4229	-0,15908262	-0,092108928	0	3,7549372	1,924912255	115,3642841	2,044116418	3,9058545	0,15091738
3,5956445	415343,4231	-0,15917811	-0,092113383	0	3,7548225	1,925731023	115,3731731	2,044985889	3,9056445	0,15082189
3,595377	415375,4232	-0,15917811	-0,092113383	0	3,754555	1,92654979	115,382062	2,045855361	3,905377	0,15082189
3,5952816	415407,4234	-0,15917811	-0,092110842	0	3,7544596	1,927368559	115,390951	2,046724833	3,9052816	0,15082189
3,5950522	415439,4236	-0,1591972	-0,092112117	0	3,7542493	1,928187325	115,3998399	2,047594303	3,9050522	0,1508028
3,5948806	415471,4238	-0,15906352	-0,092114031	0	3,7539442	1,929006092	115,4087288	2,048463774	3,9048806	0,15093648
3,5947468	415503,424	-0,15913992	-0,09210065	0	3,7538867	1,929824856	115,4176178	2,049333242	3,9047468	0,15086008
3,5946896	415535,4241	-0,15917811	-0,092116579	0	3,7538676	1,930643624	115,4265067	2,050202714	3,9046896	0,15082189
3,5944412	415567,4243	-0,1592163	-0,092105746	0	3,7536576	1,931462394	115,4353956	2,051072188	3,9044412	0,1507837
3,5942883	415599,4245	-0,15908262	-0,092110209	0	3,753371	1,932281163	115,4442846	2,051941661	3,9042883	0,15091738
3,5940211	415631,4247	-0,15904443	-0,092110209	0	3,7530656	1,933099932	115,4531735	2,052811134	3,9040211	0,15095557
3,5939255	415663,4248	-0,15896803	-0,092115939	0	3,7528934	1,933918705	115,4620625	2,053680611	3,9039255	0,15103197
3,5938683	415695,425	-0,15912081	-0,092101924	0	3,7529891	1,934737475	115,4709514	2,054550085	3,9038683	0,15087919
3,593792	415727,4252	-0,15902533	-0,092108928	0	3,7528174	1,935556244	115,4798403	2,055419558	3,903792	0,15097467
3,5932763	415759,4254	-0,15896803	-0,092109561	0	3,7522442	1,93637501	115,4887293	2,056289027	3,9032763	0,15103197
3,5930853	415791,4255	-0,15910171	-0,092111476	0	3,752187	1,937193777	115,4976182	2,057158499	3,9030853	0,15089829
3,5930662	415823,4257	-0,15902533	-0,092114031	0	3,7520916	1,938012546	115,5065071	2,058027972	3,9030662	0,15097467
3,5931044	415855,4259	-0,15902533	-0,09210702	0	3,7521298	1,938831317	115,5153961	2,058897447	3,9031044	0,15097467
3,5927606	415887,4261	-0,15906352	-0,092106387	0	3,7518241	1,939650087	115,524285	2,05976692	3,9027606	0,15093648
3,5927033	415919,4262	-0,15906352	-0,092110209	0	3,7517669	1,940468855	115,533174	2,060636392	3,9027033	0,15093648
3,5922642	415951,4264	-0,1592163	-0,092108928	0	3,7514806	1,941287623	115,5420629	2,061505865	3,9022642	0,1507837
3,5922449	415983,4266	-0,15910171	-0,09210702	0	3,7513466	1,942106393	115,5509518	2,062375338	3,9022449	0,15089829
3,5920348	416015,4268	-0,15904443	-0,092108302	0	3,7510793	1,942925162	115,5598408	2,063244811	3,9020348	0,15095557
3,5919776	416047,4269	-0,15908262	-0,092105106	0	3,7510602	1,943743932	115,5687297	2,064114285	3,9019776	0,15091738
3,5918057	416079,4271	-0,15913992	-0,092108928	0	3,7509456	1,944562703	115,5776186	2,06498376	3,9018057	0,15086008
3,5915766	416111,4273	-0,15908262	-0,092109561	0	3,7506592	1,945381475	115,5865076	2,065853236	3,9015766	0,15091738
3,5914428	416143,4275	-0,15910171	-0,09210702	0	3,7505445	1,946200245	115,5953965	2,066722711	3,9014428	0,15089829
3,5912328	416175,4277	-0,15902533	-0,092112757	0	3,7502582	1,947019015	115,6042855	2,067592184	3,9012328	0,15097467
3,5909271	416207,4278	-0,15896803	-0,092115298	0	3,7498951	1,947837783	115,6131744	2,068461657	3,9009271	0,15103197
3,590698	416239,428	-0,15902533	-0,092108928	0	3,7497234	1,948656551	115,6220633	2,069331129	3,900698	0,15097467
3,5907745	416271,4282	-0,15904443	-0,092105106	0	3,749819	1,949475323	115,6309523	2,070200605	3,9007745	0,15095557
3,5905643	416303,4284	-0,15910171	-0,092117853	0	3,749666	1,950294093	115,6398412	2,071070079	3,9005643	0,15089829
3,5904498	416335,4285	-0,15892984	-0,092110842	0	3,7493796	1,951112863	115,6487301	2,071939553	3,9004498	0,15107016
3,5902779	416367,4287	-0,15892984	-0,092107654	0	3,7492077	1,951931638	115,6576191	2,072809032	3,9002779	0,15107016
3,5899913	416399,4289	-0,15894894	-0,092114031	0	3,7489402	1,952750413	115,666508	2,073678511	3,8999913	0,15105106
3,5900488	416431,4291	-0,15894894	-0,092113383	0	3,7489977	1,953569188	115,675397	2,074547991	3,9000488	0,15105106
3,5896668	416463,4292	-0,15925449	-0,092115298	0	3,7489214	1,954387962	115,6842859	2,075417469	3,8996668	0,15074551
3,5895712	416495,4294	-0,15908262	-0,092107654	0	3,7486539	1,955206736	115,6931748	2,076286947	3,8995712	0,15091738
